vehicleId;drivenDistance_m;occupiedDistance_m;emptyDistance_m;passengerDistanceTraveled_pm
drt105;62861.5;35211.35;27650.15;48071.8
drt347;79507.42;63719.14;15788.28;112628.74
drt589;83598.32;62454.37;21143.95;107266.11
drt106;46035.21;16121.51;29913.7;17231.99
drt348;10294.72;9171.34;1123.38;11542.08
drt107;0;0;0;0
drt349;15174.36;13980.57;1193.79;19528.7
drt108;69921.76;56370.66;13551.1;113202.07
drt109;78504.76;48968.9;29535.87;81954.47
drt370;15720.85;13831.63;1889.22;13831.63
drt371;19807.33;16696.5;3110.83;16696.5
drt130;79222.78;42666.59;36556.18;66929.15
drt372;74422.8;15382.62;59040.18;20096.7
drt131;80442.79;37389.84;43052.94;72895.34
drt373;38108.05;19676.92;18431.13;37506.91
drt132;20743.14;18811.71;1931.43;35470.72
drt374;35825.46;26110.73;9714.73;29260.43
drt133;58646.71;35927.35;22719.36;48488.05
drt375;0;0;0;0
drt134;65636.33;38537.1;27099.22;41398.3
drt376;8060.81;8045.07;15.74;23693.35
drt135;17945.25;17612.77;332.48;32469.5
drt377;46754.82;33497.77;13257.05;47040.19
drt136;18870.27;11478.86;7391.41;11478.86
drt378;8861.42;8615.73;245.7;12096.53
drt137;83615.53;66592.12;17023.41;108907.01
drt379;32947.97;22708.75;10239.23;40547.81
drt22;53622.29;48020.16;5602.13;110363.07
drt138;17214.3;16277.65;936.65;22901.19
drt23;9988.38;7778.31;2210.07;11592.75
drt139;18298.49;13922.88;4375.61;24001.01
drt20;0;0;0;0
drt21;0;0;0;0
drt28;0;0;0;0
drt29;64689.4;23257.51;41431.89;23900.33
drt26;6949.28;6381.6;567.68;9437.61
drt27;54440.19;45770.59;8669.6;101465.17
drt24;0;0;0;0
drt25;15737.81;14472.76;1265.05;17040.32
drt360;5832.54;5587.76;244.78;8861.45
drt361;47458.64;39247.36;8211.28;83602.49
drt120;93087.31;85500.62;7586.69;113573.19
drt362;61775.98;53396.19;8379.79;78903.39
drt121;35955.73;34813.24;1142.49;56109.35
drt363;53142.2;45785.42;7356.77;68462.53
drt122;9469.65;8715.7;753.95;13220.81
drt364;62722.41;52389.2;10333.21;79900.89
drt123;21467.99;20757.73;710.25;49804.6
drt365;34980.58;34501.9;478.68;62070.46
drt124;0;0;0;0
drt366;7892.28;7680.71;211.57;18569.33
drt125;0;0;0;0
drt367;0;0;0;0
drt126;9050.91;7544.92;1505.99;7544.92
drt368;5567.24;4321.77;1245.47;4321.77
drt11;44917.76;40090.35;4827.41;68953.32
drt127;3580.66;3331.41;249.25;3331.41
drt369;9331.85;8545.44;786.41;8545.44
drt12;47228.59;45488.68;1739.91;90801.89
drt128;57197.19;35057.45;22139.75;47824.58
drt129;36406.57;29253.93;7152.64;40298.61
drt10;7910.74;6377.26;1533.48;6377.26
drt19;13095.16;12421.14;674.02;17903
drt17;66320.88;25400.21;40920.67;29675.98
drt18;60719.92;59723.9;996.02;131814.08
drt15;29772.87;9483.35;20289.52;9483.35
drt16;48402.97;32056.1;16346.86;38803.04
drt13;0;0;0;0
drt14;0;0;0;0
