"","ind_tripID","StationDist","PC1","Area"
"15282","32094023833-2",1376.5645287637,1.05925468847065,"Kanagawa"
"15283","32094008332-1",1376.5645287637,1.05925468847065,"Kanagawa"
"15284","32093007422-6",1376.5645287637,1.05925468847065,"Kanagawa"
"15285","91533020783-2",1376.5645287637,1.05925468847065,"Kanagawa"
"15286","32094008333-2",1376.5645287637,1.05925468847065,"Kanagawa"
"15287","91534020772-1",1376.5645287637,1.05925468847065,"Kanagawa"
"15288","32097072992-4",1376.5645287637,1.05925468847065,"Kanagawa"
"15289","32097073092-2",1376.5645287637,1.05925468847065,"Kanagawa"
"15290","32093023781-3",1376.5645287637,1.05925468847065,"Kanagawa"
"15291","91532019513-1",1376.5645287637,1.05925468847065,"Kanagawa"
"15292","32094008472-1",1376.5645287637,1.05925468847065,"Kanagawa"
"15293","91533020113-1",1376.5645287637,1.05925468847065,"Kanagawa"
"15294","91533020642-1",1376.5645287637,1.05925468847065,"Kanagawa"
"15295","91534010484-2",1376.5645287637,1.05925468847065,"Kanagawa"
"15296","32094009052-2",1376.5645287637,1.05925468847065,"Kanagawa"
"15297","51132003861-2",1376.5645287637,1.05925468847065,"Kanagawa"
"15298","32097073094-4",1376.5645287637,1.05925468847065,"Kanagawa"
"15299","32093023782-2",1376.5645287637,1.05925468847065,"Kanagawa"
"15300","32093043601-6",1376.5645287637,1.05925468847065,"Kanagawa"
"15301","91533020541-1",1376.5645287637,1.05925468847065,"Tokyo"
"15302","42163015082-2",1376.5645287637,1.05925468847065,"Kanagawa"
"15303","32097081522-2",1376.5645287637,1.05925468847065,"Kanagawa"
"15304","32093008244-1",1376.5645287637,1.05925468847065,"Kanagawa"
"15305","32094008792-2",1376.5645287637,1.05925468847065,"Kanagawa"
"15306","91522009754-2",1376.5645287637,1.05925468847065,"Kanagawa"
"15307","32094009691-2",1376.5645287637,1.05925468847065,"Kanagawa"
"15308","32097073391-1",789.98554707773,1.35557049765989,"Tokyo"
"15309","32094009631-1",789.98554707773,1.35557049765989,"Kanagawa"
"15310","32097060541-1",789.98554707773,1.35557049765989,"Kanagawa"
"15311","32093008781-4",701.393408537812,1.524467789041,"Kanagawa"
"15312","32097072863-3",701.393408537812,1.524467789041,"Kanagawa"
"15313","32097072823-1",701.393408537812,1.524467789041,"Kanagawa"
"15314","32093007562-1",701.393408537812,1.524467789041,"Kanagawa"
"15315","32097072862-1",701.393408537812,1.524467789041,"Kanagawa"
"15316","32097073252-1",701.393408537812,1.524467789041,"Kanagawa"
"15317","32094057172-2",701.393408537812,1.524467789041,"Kanagawa"
"15318","32093008981-1",701.393408537812,1.524467789041,"Kanagawa"
"15319","32013100382-2",701.393408537812,1.524467789041,"Kanagawa"
"15320","32093007422-5",701.393408537812,1.524467789041,"Kanagawa"
"15321","32094011092-1",701.393408537812,1.524467789041,"Kanagawa"
"15322","32094007391-1",701.393408537812,1.524467789041,"Kanagawa"
"15323","32094009432-1",701.393408537812,1.524467789041,"Kanagawa"
"15324","32094009051-2",701.393408537812,1.524467789041,"Kanagawa"
"15325","32097060372-1",701.393408537812,1.524467789041,"Kanagawa"
"15326","32093008802-1",701.393408537812,1.524467789041,"Kanagawa"
"15327","32097060411-1",701.393408537812,1.524467789041,"Kanagawa"
"15328","32097082211-2",701.393408537812,1.524467789041,"Kanagawa"
"15329","32097060412-1",701.393408537812,1.524467789041,"Kanagawa"
"15330","32094011091-1",701.393408537812,1.524467789041,"Kanagawa"
"15331","32097073253-1",701.393408537812,1.524467789041,"Kanagawa"
"15332","32094009532-3",701.393408537812,1.524467789041,"Kanagawa"
"15333","32094009052-1",701.393408537812,1.524467789041,"Kanagawa"
"15334","32094007551-1",701.393408537812,1.524467789041,"Tokyo"
"15335","32094009431-1",701.393408537812,1.524467789041,"Tokyo"
"15336","91532014822-2",701.393408537812,1.524467789041,"Kanagawa"
"15337","32097073253-4",701.393408537812,1.524467789041,"Kanagawa"
"15338","32094009133-1",701.393408537812,1.524467789041,"Kanagawa"
"15339","32094009031-1",701.393408537812,1.524467789041,"Kanagawa"
"15340","32093007422-3",701.393408537812,1.524467789041,"Kanagawa"
"15341","32094007634-1",701.393408537812,1.524467789041,"Kanagawa"
"15342","32094009134-2",701.393408537812,1.524467789041,"Kanagawa"
"15343","32094009051-1",701.393408537812,1.524467789041,"Kanagawa"
"15344","32094008972-1",701.393408537812,1.524467789041,"Tokyo"
"15345","32094009133-2",701.393408537812,1.524467789041,"Kanagawa"
"15346","32094009134-1",701.393408537812,1.524467789041,"Kanagawa"
"15347","32094009151-1",701.393408537812,1.524467789041,"Kanagawa"
"15348","32097072782-1",701.393408537812,1.524467789041,"Kanagawa"
"15349","32094008791-1",701.393408537812,1.524467789041,"Kanagawa"
"15350","32093008802-2",701.393408537812,1.524467789041,"Kanagawa"
"15351","32097072861-1",701.393408537812,1.524467789041,"Tokyo"
"15352","32094009132-2",701.393408537812,1.524467789041,"Kanagawa"
"15353","32093007421-1",701.393408537812,1.524467789041,"Kanagawa"
"15354","32094008732-1",701.393408537812,1.524467789041,"Tokyo"
"15355","32094010811-1",701.393408537812,1.524467789041,"Kanagawa"
"15356","32094011092-5",701.393408537812,1.524467789041,"Kanagawa"
"15357","32094011092-3",701.393408537812,1.524467789041,"Kanagawa"
"15358","32094008772-2",701.393408537812,1.524467789041,"Kanagawa"
"15359","32097060081-1",701.393408537812,1.524467789041,"Tokyo"
"15360","32094008971-1",701.393408537812,1.524467789041,""
"15361","32094009532-1",701.393408537812,1.524467789041,"Kanagawa"
"15362","32097073242-1",701.393408537812,1.524467789041,"Kanagawa"
"15363","32094011091-3",701.393408537812,1.524467789041,"Tokyo"
"15364","32094009412-1",701.393408537812,1.524467789041,"Kanagawa"
"15365","32093007422-1",701.393408537812,1.524467789041,"Kanagawa"
"15366","32094008771-1",701.393408537812,1.524467789041,"Kanagawa"
"15367","32094007632-1",701.393408537812,1.524467789041,"Kanagawa"
"15368","32093009285-1",701.393408537812,1.524467789041,"Tokyo"
"15369","32097072831-1",701.393408537812,1.524467789041,"Kanagawa"
"15370","32093009281-1",701.393408537812,1.524467789041,"Tokyo"
"15371","32093009101-1",701.393408537812,1.524467789041,"Kanagawa"
"15372","32094008911-1",701.393408537812,1.524467789041,"Kanagawa"
"15373","32094008772-1",701.393408537812,1.524467789041,"Kanagawa"
"15374","32094007553-1",701.393408537812,1.524467789041,"Kanagawa"
"15375","32093008502-4",701.393408537812,1.524467789041,"Kanagawa"
"15376","32097060432-1",701.393408537812,1.524467789041,"Kanagawa"
"15377","32093008782-1",701.393408537812,1.524467789041,"Kanagawa"
"15378","32093009282-1",701.393408537812,1.524467789041,"Tokyo"
"15379","91536017531-1",701.393408537812,1.524467789041,"Kanagawa"
"15380","32094008971-3",701.393408537812,1.524467789041,"Kanagawa"
"15381","32097072863-1",701.393408537812,1.524467789041,"Kanagawa"
"15382","32093009284-1",701.393408537812,1.524467789041,"Tokyo"
"15383","32093007361-1",701.393408537812,1.524467789041,"Kanagawa"
"15384","32094008731-1",701.393408537812,1.524467789041,""
"15385","32093007561-3",701.393408537812,1.524467789041,"Kanagawa"
"15386","32094009032-1",701.393408537812,1.524467789041,"Tokyo"
"15387","32093009462-1",701.393408537812,1.524467789041,"Kanagawa"
"15388","32094007631-1",701.393408537812,1.524467789041,""
"15389","32097073252-5",442.358557843138,1.50199339252943,"Kanagawa"
"15390","32094023292-5",442.358557843138,1.50199339252943,"Kanagawa"
"15391","32093009824-4",442.358557843138,1.50199339252943,"Kanagawa"
"15392","32093030884-2",442.358557843138,1.50199339252943,"Kanagawa"
"15393","32094044111-1",442.358557843138,1.50199339252943,"Kanagawa"
"15394","32097084153-2",442.358557843138,1.50199339252943,"Kanagawa"
"15395","32097059311-2",442.358557843138,1.50199339252943,"Kanagawa"
"15396","32094023293-2",442.358557843138,1.50199339252943,"Kanagawa"
"15397","32093043982-1",442.358557843138,1.50199339252943,"Kanagawa"
"15398","32097081664-2",442.358557843138,1.50199339252943,"Kanagawa"
"15399","32093008102-2",442.358557843138,1.50199339252943,"Kanagawa"
"15400","32094009551-1",442.358557843138,1.50199339252943,"Kanagawa"
"15401","32093044001-1",442.358557843138,1.50199339252943,""
"15402","32094009432-2",442.358557843138,1.50199339252943,"Kanagawa"
"15403","32094031411-4",442.358557843138,1.50199339252943,"Kanagawa"
"15404","32094031892-1",442.358557843138,1.50199339252943,"Kanagawa"
"15405","32094023191-4",442.358557843138,1.50199339252943,"Kanagawa"
"15406","32093043981-1",442.358557843138,1.50199339252943,"Kanagawa"
"15407","32094033152-2",442.358557843138,1.50199339252943,"Kanagawa"
"15408","32097080622-7",442.358557843138,1.50199339252943,"Kanagawa"
"15409","32094031871-1",442.358557843138,1.50199339252943,"Kanagawa"
"15410","32097078993-2",442.358557843138,1.50199339252943,"Kanagawa"
"15411","32097081472-1",442.358557843138,1.50199339252943,"Kanagawa"
"15412","32094031872-1",442.358557843138,1.50199339252943,""
"15413","32093009481-1",442.358557843138,1.50199339252943,"Kanagawa"
"15414","32097081471-1",442.358557843138,1.50199339252943,"Kanagawa"
"15415","32094044054-4",442.358557843138,1.50199339252943,"Kanagawa"
"15416","32094009533-2",442.358557843138,1.50199339252943,"Kanagawa"
"15417","32097078992-2",442.358557843138,1.50199339252943,"Kanagawa"
"15418","32093009824-2",442.358557843138,1.50199339252943,"Kanagawa"
"15419","32093031801-2",442.358557843138,1.50199339252943,"Kanagawa"
"15420","32094044053-1",442.358557843138,1.50199339252943,"Kanagawa"
"15421","32097078994-2",442.358557843138,1.50199339252943,"Kanagawa"
"15422","32097072863-2",442.358557843138,1.50199339252943,"Kanagawa"
"15423","32094044053-3",442.358557843138,1.50199339252943,"Kanagawa"
"15424","32094009554-1",442.358557843138,1.50199339252943,"Kanagawa"
"15425","32094043851-1",442.358557843138,1.50199339252943,"Kanagawa"
"15426","32093052704-2",442.358557843138,1.50199339252943,"Kanagawa"
"15427","32094022393-2",442.358557843138,1.50199339252943,"Kanagawa"
"15428","32097080624-4",442.358557843138,1.50199339252943,"Kanagawa"
"15429","32094009553-1",442.358557843138,1.50199339252943,"Kanagawa"
"15430","32094023211-2",442.358557843138,1.50199339252943,"Kanagawa"
"15431","32097072151-2",442.358557843138,1.50199339252943,"Kanagawa"
"15432","32094030752-2",442.358557843138,1.50199339252943,"Kanagawa"
"15433","32093022761-2",442.358557843138,1.50199339252943,"Kanagawa"
"15434","32094044052-1",442.358557843138,1.50199339252943,"Kanagawa"
"15435","32093031801-1",442.358557843138,1.50199339252943,"Kanagawa"
"15436","32097078992-4",442.358557843138,1.50199339252943,"Kanagawa"
"15437","32097080623-6",442.358557843138,1.50199339252943,"Kanagawa"
"15438","32097065581-3",442.358557843138,1.50199339252943,"Kanagawa"
"15439","32097080625-6",442.358557843138,1.50199339252943,"Kanagawa"
"15440","51122015412-4",442.358557843138,1.50199339252943,"Kanagawa"
"15441","32097081473-1",442.358557843138,1.50199339252943,"Kanagawa"
"15442","32093044362-3",442.358557843138,1.50199339252943,"Kanagawa"
"15443","32094009472-1",442.358557843138,1.50199339252943,""
"15444","32094044054-1",442.358557843138,1.50199339252943,"Kanagawa"
"15445","32097081481-1",442.358557843138,1.50199339252943,"Kanagawa"
"15446","32093043822-6",442.358557843138,1.50199339252943,"Kanagawa"
"15447","32094009554-2",442.358557843138,1.50199339252943,"Kanagawa"
"15448","32093008502-3",442.358557843138,1.50199339252943,"Kanagawa"
"15449","51131020592-2",442.358557843138,1.50199339252943,"Kanagawa"
"15450","32094009471-1",442.358557843138,1.50199339252943,""
"15451","32094044372-2",442.358557843138,1.50199339252943,"Kanagawa"
"15452","32093013581-4",442.358557843138,1.50199339252943,"Kanagawa"
"15453","51173040922-2",442.358557843138,1.50199339252943,"Kanagawa"
"15454","32097080262-3",442.358557843138,1.50199339252943,"Kanagawa"
"15455","32097081412-1",442.358557843138,1.50199339252943,"Kanagawa"
"15456","32097060231-2",442.358557843138,1.50199339252943,"Kanagawa"
"15457","32093044161-2",442.358557843138,1.50199339252943,"Kanagawa"
"15458","32094031891-1",442.358557843138,1.50199339252943,"Kanagawa"
"15459","91533005594-2",241.630360395638,2.9247309517421,"Kanagawa"
"15460","61322019002-2",241.630360395638,2.9247309517421,"Kanagawa"
"15461","91535011771-2",241.630360395638,2.9247309517421,"Kanagawa"
"15462","91533020751-1",241.630360395638,2.9247309517421,"Kanagawa"
"15463","32093031281-4",241.630360395638,2.9247309517421,"Kanagawa"
"15464","32093010101-2",241.630360395638,2.9247309517421,"Kanagawa"
"15465","32093057142-3",241.630360395638,2.9247309517421,"Kanagawa"
"15466","51132011863-3",241.630360395638,2.9247309517421,"Kanagawa"
"15467","32093011221-1",241.630360395638,2.9247309517421,"Tokyo"
"15468","51137059211-3",241.630360395638,2.9247309517421,"Kanagawa"
"15469","32093041741-2",241.630360395638,2.9247309517421,"Kanagawa"
"15470","91516002531-2",241.630360395638,2.9247309517421,"Kanagawa"
"15471","32093002521-3",241.630360395638,2.9247309517421,"Kanagawa"
"15472","32093030101-2",241.630360395638,2.9247309517421,"Kanagawa"
"15473","42163018001-6",241.630360395638,2.9247309517421,"Kanagawa"
"15474","32093056601-2",241.630360395638,2.9247309517421,"Kanagawa"
"15475","32097084512-2",241.630360395638,2.9247309517421,"Kanagawa"
"15476","32093014342-2",241.630360395638,2.9247309517421,"Kanagawa"
"15477","91533020142-1",241.630360395638,2.9247309517421,"Kanagawa"
"15478","32094012311-2",241.630360395638,2.9247309517421,"Kanagawa"
"15479","51115048211-3",241.630360395638,2.9247309517421,"Kanagawa"
"15480","32094026891-2",241.630360395638,2.9247309517421,"Kanagawa"
"15481","32094017112-2",241.630360395638,2.9247309517421,"Kanagawa"
"15482","32097082941-3",241.630360395638,2.9247309517421,"Kanagawa"
"15483","32097062201-2",241.630360395638,2.9247309517421,"Kanagawa"
"15484","91536016933-1",241.630360395638,2.9247309517421,"Kanagawa"
"15485","42054013471-2",241.630360395638,2.9247309517421,"Kanagawa"
"15486","51135024282-2",241.630360395638,2.9247309517421,"Kanagawa"
"15487","32094002251-2",241.630360395638,2.9247309517421,"Kanagawa"
"15488","32094016891-5",241.630360395638,2.9247309517421,"Kanagawa"
"15489","61378038872-2",241.630360395638,2.9247309517421,"Kanagawa"
"15490","32093010181-1",241.630360395638,2.9247309517421,"Kanagawa"
"15491","32093011141-4",241.630360395638,2.9247309517421,"Kanagawa"
"15492","61374035651-4",241.630360395638,2.9247309517421,"Kanagawa"
"15493","91532020261-1",241.630360395638,2.9247309517421,"Tokyo"
"15494","32093011581-6",241.630360395638,2.9247309517421,"Kanagawa"
"15495","32097067521-2",241.630360395638,2.9247309517421,"Kanagawa"
"15496","42138037701-3",241.630360395638,2.9247309517421,""
"15497","51173047881-2",241.630360395638,2.9247309517421,"Kanagawa"
"15498","31193099371-2",241.630360395638,2.9247309517421,"Tokyo"
"15499","91533020141-5",241.630360395638,2.9247309517421,"Kanagawa"
"15500","42057059534-2",241.630360395638,2.9247309517421,"Kanagawa"
"15501","32093010182-2",241.630360395638,2.9247309517421,"Kanagawa"
"15502","61378038872-3",241.630360395638,2.9247309517421,"Kanagawa"
"15503","91531008251-1",241.630360395638,2.9247309517421,"Kanagawa"
"15504","42113006811-5",241.630360395638,2.9247309517421,"Kanagawa"
"15505","32013113804-3",241.630360395638,2.9247309517421,"Kanagawa"
"15506","32097073733-1",241.630360395638,2.9247309517421,"Tokyo"
"15507","32097082941-2",241.630360395638,2.9247309517421,"Kanagawa"
"15508","42113011812-2",241.630360395638,2.9247309517421,"Kanagawa"
"15509","91524009891-3",241.630360395638,2.9247309517421,"Kanagawa"
"15510","91531002753-2",241.630360395638,2.9247309517421,"Kanagawa"
"15511","91533020141-1",241.630360395638,2.9247309517421,"Kanagawa"
"15512","32083010881-3",241.630360395638,2.9247309517421,""
"15513","61375030663-2",241.630360395638,2.9247309517421,"Kanagawa"
"15514","91536017481-2",241.630360395638,2.9247309517421,"Kanagawa"
"15515","32093011403-1",241.630360395638,2.9247309517421,"Kanagawa"
"15516","32097068232-4",241.630360395638,2.9247309517421,"Kanagawa"
"15517","32097083633-3",241.630360395638,2.9247309517421,"Kanagawa"
"15518","51103043501-3",241.630360395638,2.9247309517421,"Kanagawa"
"15519","32094017572-5",241.630360395638,2.9247309517421,"Kanagawa"
"15520","32094044391-5",241.630360395638,2.9247309517421,"Kanagawa"
"15521","51123038811-3",241.630360395638,2.9247309517421,"Kanagawa"
"15522","42138038053-4",241.630360395638,2.9247309517421,"Kanagawa"
"15523","91524001431-3",241.630360395638,2.9247309517421,"Kanagawa"
"15524","32093045301-2",241.630360395638,2.9247309517421,"Kanagawa"
"15525","32097079042-3",241.630360395638,2.9247309517421,"Kanagawa"
"15526","61353038552-3",241.630360395638,2.9247309517421,"Kanagawa"
"15527","42055018043-3",241.630360395638,2.9247309517421,"Kanagawa"
"15528","32097060632-1",241.630360395638,2.9247309517421,"Kanagawa"
"15529","42113016412-2",241.630360395638,2.9247309517421,"Kanagawa"
"15530","32094037871-2",241.630360395638,2.9247309517421,"Kanagawa"
"15531","32094056952-4",241.630360395638,2.9247309517421,"Kanagawa"
"15532","51133034103-3",241.630360395638,2.9247309517421,"Kanagawa"
"15533","32097060662-1",241.630360395638,2.9247309517421,"Kanagawa"
"15534","61375035831-3",241.630360395638,2.9247309517421,"Kanagawa"
"15535","42054055892-2",241.630360395638,2.9247309517421,"Kanagawa"
"15536","42054007392-3",241.630360395638,2.9247309517421,"Kanagawa"
"15537","91523013542-5",241.630360395638,2.9247309517421,"Kanagawa"
"15538","32094038053-4",241.630360395638,2.9247309517421,"Kanagawa"
"15539","32093030101-4",241.630360395638,2.9247309517421,"Kanagawa"
"15540","32097065801-5",241.630360395638,2.9247309517421,"Kanagawa"
"15541","32097065583-3",241.630360395638,2.9247309517421,"Kanagawa"
"15542","91535014932-2",241.630360395638,2.9247309517421,"Kanagawa"
"15543","61354030721-3",241.630360395638,2.9247309517421,"Kanagawa"
"15544","61373035902-2",241.630360395638,2.9247309517421,"Kanagawa"
"15545","32097060651-1",241.630360395638,2.9247309517421,""
"15546","32093010061-2",241.630360395638,2.9247309517421,"Kanagawa"
"15547","32094017571-5",241.630360395638,2.9247309517421,"Kanagawa"
"15548","61361010932-2",241.630360395638,2.9247309517421,"Kanagawa"
"15549","32012001213-2",241.630360395638,2.9247309517421,""
"15550","91536016932-1",241.630360395638,2.9247309517421,"Kanagawa"
"15551","32097061901-4",241.630360395638,2.9247309517421,"Kanagawa"
"15552","32094044031-2",241.630360395638,2.9247309517421,"Kanagawa"
"15553","32094012151-1",241.630360395638,2.9247309517421,"Kanagawa"
"15554","32093051181-2",241.630360395638,2.9247309517421,"Kanagawa"
"15555","32093004221-2",241.630360395638,2.9247309517421,"Kanagawa"
"15556","42163014121-6",241.630360395638,2.9247309517421,"Kanagawa"
"15557","32094012512-5",241.630360395638,2.9247309517421,"Kanagawa"
"15558","42164011233-2",241.630360395638,2.9247309517421,"Kanagawa"
"15559","91536014051-3",241.630360395638,2.9247309517421,"Kanagawa"
"15560","32093023561-3",241.630360395638,2.9247309517421,"Kanagawa"
"15561","32093012222-1",241.630360395638,2.9247309517421,"Kanagawa"
"15562","61372006591-4",241.630360395638,2.9247309517421,"Kanagawa"
"15563","32094011813-1",241.630360395638,2.9247309517421,"Tokyo"
"15564","91536008682-2",241.630360395638,2.9247309517421,"Kanagawa"
"15565","31155041861-2",241.630360395638,2.9247309517421,"Tokyo"
"15566","51092004662-2",241.630360395638,2.9247309517421,"Kanagawa"
"15567","51137059212-3",241.630360395638,2.9247309517421,"Kanagawa"
"15568","32097073711-1",241.630360395638,2.9247309517421,"Kanagawa"
"15569","91536016721-1",241.630360395638,2.9247309517421,"Tokyo"
"15570","32094040951-5",241.630360395638,2.9247309517421,"Kanagawa"
"15571","32093025721-2",241.630360395638,2.9247309517421,"Kanagawa"
"15572","91535011611-3",241.630360395638,2.9247309517421,"Kanagawa"
"15573","32094038053-3",241.630360395638,2.9247309517421,"Kanagawa"
"15574","32097073712-1",241.630360395638,2.9247309517421,""
"15575","32097060652-1",241.630360395638,2.9247309517421,"Kanagawa"
"15576","32094017572-3",241.630360395638,2.9247309517421,"Kanagawa"
"15577","32097073581-1",241.630360395638,2.9247309517421,"Tokyo"
"15578","91532020231-1",241.630360395638,2.9247309517421,"Kanagawa"
"15579","32097060891-1",241.630360395638,2.9247309517421,"Kanagawa"
"15580","42163017662-2",241.630360395638,2.9247309517421,"Kanagawa"
"15581","32097064091-1",241.630360395638,2.9247309517421,"Kanagawa"
"15582","32094032452-4",241.630360395638,2.9247309517421,"Kanagawa"
"15583","32013106102-2",241.630360395638,2.9247309517421,"Kanagawa"
"15584","42113006811-4",241.630360395638,2.9247309517421,"Kanagawa"
"15585","91534015651-2",241.630360395638,2.9247309517421,"Kanagawa"
"15586","91536017452-1",241.630360395638,2.9247309517421,"Kanagawa"
"15587","91532010401-3",241.630360395638,2.9247309517421,"Kanagawa"
"15588","42062009421-2",241.630360395638,2.9247309517421,"Kanagawa"
"15589","51133024771-2",241.630360395638,2.9247309517421,"Kanagawa"
"15590","32097061901-3",241.630360395638,2.9247309517421,"Kanagawa"
"15591","32093011921-1",241.630360395638,2.9247309517421,"Tokyo"
"15592","32093002142-5",241.630360395638,2.9247309517421,"Kanagawa"
"15593","91526010611-3",241.630360395638,2.9247309517421,"Kanagawa"
"15594","51102032541-2",241.630360395638,2.9247309517421,"Kanagawa"
"15595","32093011581-3",241.630360395638,2.9247309517421,"Kanagawa"
"15596","32093031281-3",241.630360395638,2.9247309517421,"Kanagawa"
"15597","32093011581-2",241.630360395638,2.9247309517421,"Kanagawa"
"15598","32094011491-1",241.630360395638,2.9247309517421,"Tokyo"
"15599","51133034102-3",241.630360395638,2.9247309517421,"Kanagawa"
"15600","91534014642-2",241.630360395638,2.9247309517421,"Kanagawa"
"15601","32093051221-2",241.630360395638,2.9247309517421,"Kanagawa"
"15602","91534019812-6",241.630360395638,2.9247309517421,"Kanagawa"
"15603","32093000382-4",241.630360395638,2.9247309517421,"Kanagawa"
"15604","32097077391-6",241.630360395638,2.9247309517421,"Kanagawa"
"15605","91532020741-1",241.630360395638,2.9247309517421,"Kanagawa"
"15606","32093022761-5",241.630360395638,2.9247309517421,"Kanagawa"
"15607","32093013841-3",241.630360395638,2.9247309517421,"Kanagawa"
"15608","91532016291-4",241.630360395638,2.9247309517421,"Kanagawa"
"15609","32093038641-5",241.630360395638,2.9247309517421,"Kanagawa"
"15610","32097074092-2",241.630360395638,2.9247309517421,"Kanagawa"
"15611","43015000331-4",241.630360395638,2.9247309517421,""
"15612","91521003712-3",241.630360395638,2.9247309517421,"Kanagawa"
"15613","32093040362-4",241.630360395638,2.9247309517421,"Kanagawa"
"15614","31123067204-2",241.630360395638,2.9247309517421,"Tokyo"
"15615","91535012373-3",241.630360395638,2.9247309517421,"Kanagawa"
"15616","51132007551-3",241.630360395638,2.9247309517421,"Kanagawa"
"15617","32013108621-2",241.630360395638,2.9247309517421,"Kanagawa"
"15618","32093012223-3",241.630360395638,2.9247309517421,"Kanagawa"
"15619","32094056992-2",241.630360395638,2.9247309517421,"Kanagawa"
"15620","32097077723-3",241.630360395638,2.9247309517421,"Kanagawa"
"15621","51135034642-4",241.630360395638,2.9247309517421,"Kanagawa"
"15622","32097060655-1",241.630360395638,2.9247309517421,"Kanagawa"
"15623","32097060911-2",241.630360395638,2.9247309517421,"Kanagawa"
"15624","32097077722-2",241.630360395638,2.9247309517421,"Kanagawa"
"15625","51134039742-6",241.630360395638,2.9247309517421,"Kanagawa"
"15626","61375035832-3",241.630360395638,2.9247309517421,"Kanagawa"
"15627","31123047741-4",241.630360395638,2.9247309517421,"Tokyo"
"15628","32094001491-2",241.630360395638,2.9247309517421,"Tokyo"
"15629","32094006951-4",241.630360395638,2.9247309517421,"Kanagawa"
"15630","32097079953-4",241.630360395638,2.9247309517421,"Kanagawa"
"15631","32094012311-1",241.630360395638,2.9247309517421,"Kanagawa"
"15632","32097060631-2",241.630360395638,2.9247309517421,"Kanagawa"
"15633","32093013841-4",241.630360395638,2.9247309517421,"Kanagawa"
"15634","91534015652-2",241.630360395638,2.9247309517421,"Kanagawa"
"15635","32097070281-5",241.630360395638,2.9247309517421,"Kanagawa"
"15636","32093008503-2",241.630360395638,2.9247309517421,"Kanagawa"
"15637","61375037541-5",241.630360395638,2.9247309517421,"Kanagawa"
"15638","32097071823-2",241.630360395638,2.9247309517421,"Kanagawa"
"15639","32097069671-3",241.630360395638,2.9247309517421,"Kanagawa"
"15640","32093012222-6",241.630360395638,2.9247309517421,"Kanagawa"
"15641","32097060951-1",241.630360395638,2.9247309517421,"Kanagawa"
"15642","32094037331-2",241.630360395638,2.9247309517421,"Kanagawa"
"15643","32093025721-3",241.630360395638,2.9247309517421,"Kanagawa"
"15644","91533020141-3",241.630360395638,2.9247309517421,"Kanagawa"
"15645","91523008571-2",241.630360395638,2.9247309517421,"Kanagawa"
"15646","91533020141-6",241.630360395638,2.9247309517421,"Kanagawa"
"15647","32093053102-2",241.630360395638,2.9247309517421,"Kanagawa"
"15648","32097063911-2",241.630360395638,2.9247309517421,"Kanagawa"
"15649","32094001912-3",241.630360395638,2.9247309517421,"Kanagawa"
"15650","32093038082-2",241.630360395638,2.9247309517421,"Kanagawa"
"15651","32017089381-2",241.630360395638,2.9247309517421,"Kanagawa"
"15652","91534021312-2",241.630360395638,2.9247309517421,"Kanagawa"
"15653","32094002633-2",241.630360395638,2.9247309517421,"Kanagawa"
"15654","91524009022-3",241.630360395638,2.9247309517421,"Kanagawa"
"15655","91536016652-1",241.630360395638,2.9247309517421,"Kanagawa"
"15656","91533020771-3",241.630360395638,2.9247309517421,"Kanagawa"
"15657","91533020752-5",241.630360395638,2.9247309517421,"Kanagawa"
"15658","61374026201-2",241.630360395638,2.9247309517421,"Kanagawa"
"15659","32094033551-2",241.630360395638,2.9247309517421,"Kanagawa"
"15660","42133045263-2",241.630360395638,2.9247309517421,"Kanagawa"
"15661","32094010811-3",241.630360395638,2.9247309517421,"Kanagawa"
"15662","91536017452-3",241.630360395638,2.9247309517421,"Kanagawa"
"15663","61374027382-2",241.630360395638,2.9247309517421,"Kanagawa"
"15664","42163011383-2",241.630360395638,2.9247309517421,"Kanagawa"
"15665","42055018043-4",241.630360395638,2.9247309517421,"Kanagawa"
"15666","61367055651-2",241.630360395638,2.9247309517421,"Kanagawa"
"15667","32093006401-2",241.630360395638,2.9247309517421,"Kanagawa"
"15668","91533020771-1",241.630360395638,2.9247309517421,"Kanagawa"
"15669","32094006991-2",241.630360395638,2.9247309517421,"Kanagawa"
"15670","32097077532-2",241.630360395638,2.9247309517421,"Kanagawa"
"15671","32097073751-1",241.630360395638,2.9247309517421,"Kanagawa"
"15672","91513004514-3",241.630360395638,2.9247309517421,""
"15673","91536017481-4",241.630360395638,2.9247309517421,"Kanagawa"
"15674","32094057552-7",241.630360395638,2.9247309517421,"Kanagawa"
"15675","61375027291-4",241.630360395638,2.9247309517421,"Kanagawa"
"15676","61373027761-3",241.630360395638,2.9247309517421,"Kanagawa"
"15677","32017101011-4",241.630360395638,2.9247309517421,""
"15678","32094040951-3",241.630360395638,2.9247309517421,"Kanagawa"
"15679","32093030101-3",241.630360395638,2.9247309517421,"Kanagawa"
"15680","32093012222-4",241.630360395638,2.9247309517421,"Kanagawa"
"15681","32094017392-2",241.630360395638,2.9247309517421,"Kanagawa"
"15682","91533010592-2",241.630360395638,2.9247309517421,"Kanagawa"
"15683","32093044501-3",241.630360395638,2.9247309517421,"Kanagawa"
"15684","32093057121-2",241.630360395638,2.9247309517421,"Kanagawa"
"15685","32097073462-1",241.630360395638,2.9247309517421,"Kanagawa"
